Review_ID,Customer_ID,Review_Text,Sentiment_Label,Rating,Service_Type
R01746,CUST105424,"Support was fine, not exceptional.",Neutral,3,Claim
R01747,CUST106749,Everything went better than expected.,Positive,4,Policy Purchase
R01748,CUST104039,It was a typical insurance interaction.,Neutral,3,Policy Purchase
R01749,CUST102028,"Support was fine, not exceptional.",Neutral,3,Customer Support
R01750,CUST106207,Fast and helpful service!,Positive,5,Policy Purchase
R01751,CUST104265,Bought the policy without any issues.,Neutral,3,Policy Purchase
R01752,CUST100289,"Average experience, neither good nor bad.",Neutral,3,Customer Support
R01753,CUST103952,Fast and helpful service!,Positive,5,Customer Support
R01754,CUST106030,The policy terms were not clearly explained.,Negative,1,Customer Support
R01755,CUST108804,My claim was denied unfairly. Very disappointed.,Negative,2,Customer Support
R01756,CUST107704,Customer service was rude and unhelpful.,Negative,2,Customer Support
R01757,CUST101177,Had to wait weeks for a response.,Negative,1,Customer Support
R01758,CUST105799,"Support was fine, not exceptional.",Neutral,3,Policy Purchase
R01759,CUST104625,"Service was okay, nothing special.",Neutral,3,Policy Purchase
R01760,CUST100467,It was a typical insurance interaction.,Neutral,3,Customer Support
R01761,CUST100097,Very bad experience with the support team.,Negative,2,Policy Purchase
R01762,CUST109863,Bought the policy without any issues.,Neutral,3,Customer Support
R01763,CUST101688,"Service was okay, nothing special.",Neutral,3,Customer Support
R01764,CUST107889,Bought the policy without any issues.,Neutral,3,Customer Support
R01765,CUST105902,"Service was okay, nothing special.",Neutral,3,Claim
R01766,CUST102760,Fast and helpful service!,Positive,5,Claim
R01767,CUST102330,The claim process was quick and smooth.,Positive,5,Policy Purchase
R01768,CUST109483,Bought the policy without any issues.,Neutral,3,Customer Support
R01769,CUST101642,Fast and helpful service!,Positive,4,Claim
R01770,CUST103083,Great customer support. Very satisfied.,Positive,4,Customer Support
R01771,CUST100353,Fast and helpful service!,Positive,4,Claim
R01772,CUST104318,Easy to buy a policy online. Loved it!,Positive,5,Policy Purchase
R01773,CUST109000,Easy to buy a policy online. Loved it!,Positive,5,Policy Purchase
R01774,CUST107336,The claim process was quick and smooth.,Positive,5,Policy Purchase
R01775,CUST103553,It was a typical insurance interaction.,Neutral,3,Claim
R01776,CUST106579,My claim was denied unfairly. Very disappointed.,Negative,1,Customer Support
R01777,CUST109629,Customer service was rude and unhelpful.,Negative,1,Policy Purchase
R01778,CUST106415,Very bad experience with the support team.,Negative,2,Claim
R01779,CUST103458,Bought the policy without any issues.,Neutral,3,Customer Support
R01780,CUST109476,Customer service was rude and unhelpful.,Negative,1,Customer Support
R01781,CUST102994,Easy to buy a policy online. Loved it!,Positive,4,Claim
R01782,CUST105345,"Average experience, neither good nor bad.",Neutral,3,Customer Support
R01783,CUST103491,Fast and helpful service!,Positive,4,Policy Purchase
R01784,CUST101602,"Service was okay, nothing special.",Neutral,3,Claim
R01785,CUST100084,The claim process was quick and smooth.,Positive,5,Customer Support
R01786,CUST102367,Fast and helpful service!,Positive,4,Customer Support
R01787,CUST106365,Great customer support. Very satisfied.,Positive,4,Policy Purchase
R01788,CUST101961,The policy terms were not clearly explained.,Negative,2,Claim
R01789,CUST102737,Everything went better than expected.,Positive,4,Claim
R01790,CUST101953,"Average experience, neither good nor bad.",Neutral,3,Policy Purchase
R01791,CUST104985,Very bad experience with the support team.,Negative,2,Claim
R01792,CUST107395,"Support was fine, not exceptional.",Neutral,3,Customer Support
R01793,CUST104736,Very bad experience with the support team.,Negative,1,Customer Support
R01794,CUST102448,"Service was okay, nothing special.",Neutral,3,Claim
R01795,CUST103794,"Support was fine, not exceptional.",Neutral,3,Policy Purchase
R01796,CUST104958,Easy to buy a policy online. Loved it!,Positive,4,Policy Purchase
R01797,CUST104973,Everything went better than expected.,Positive,4,Policy Purchase
R01798,CUST109067,Everything went better than expected.,Positive,4,Claim
R01799,CUST106423,Great customer support. Very satisfied.,Positive,4,Policy Purchase
R01800,CUST102771,Had to wait weeks for a response.,Negative,1,Claim
R01801,CUST106711,Customer service was rude and unhelpful.,Negative,1,Claim
R01802,CUST103068,Had to wait weeks for a response.,Negative,2,Claim
R01803,CUST106719,The claim process was quick and smooth.,Positive,5,Policy Purchase
R01804,CUST108456,"Support was fine, not exceptional.",Neutral,3,Claim
R01805,CUST109044,My claim was denied unfairly. Very disappointed.,Negative,2,Customer Support
R01806,CUST107811,The policy terms were not clearly explained.,Negative,2,Customer Support
R01807,CUST100037,It was a typical insurance interaction.,Neutral,3,Policy Purchase
R01808,CUST100887,Great customer support. Very satisfied.,Positive,4,Claim
R01809,CUST105886,Easy to buy a policy online. Loved it!,Positive,5,Customer Support
R01810,CUST105893,Great customer support. Very satisfied.,Positive,5,Policy Purchase
R01811,CUST104203,Customer service was rude and unhelpful.,Negative,2,Customer Support
R01812,CUST104951,Very bad experience with the support team.,Negative,1,Customer Support
R01813,CUST102501,Customer service was rude and unhelpful.,Negative,2,Customer Support
R01814,CUST101110,Easy to buy a policy online. Loved it!,Positive,4,Claim
R01815,CUST103141,"Average experience, neither good nor bad.",Neutral,3,Customer Support
R01816,CUST105721,Everything went better than expected.,Positive,5,Claim
R01817,CUST101327,Had to wait weeks for a response.,Negative,2,Claim
R01818,CUST101257,My claim was denied unfairly. Very disappointed.,Negative,1,Policy Purchase
R01819,CUST103799,It was a typical insurance interaction.,Neutral,3,Claim
R01820,CUST108485,Easy to buy a policy online. Loved it!,Positive,4,Policy Purchase
R01821,CUST104428,Everything went better than expected.,Positive,4,Claim
R01822,CUST106600,Bought the policy without any issues.,Neutral,3,Customer Support
R01823,CUST107304,"Average experience, neither good nor bad.",Neutral,3,Customer Support
R01824,CUST109629,"Service was okay, nothing special.",Neutral,3,Customer Support
R01825,CUST100223,Very bad experience with the support team.,Negative,2,Customer Support
R01826,CUST105303,Customer service was rude and unhelpful.,Negative,2,Customer Support
R01827,CUST104752,My claim was denied unfairly. Very disappointed.,Negative,1,Policy Purchase
R01828,CUST106012,Bought the policy without any issues.,Neutral,3,Claim
R01829,CUST106242,"Average experience, neither good nor bad.",Neutral,3,Policy Purchase
R01830,CUST109666,Very bad experience with the support team.,Negative,1,Policy Purchase
R01831,CUST104251,Bought the policy without any issues.,Neutral,3,Customer Support
R01832,CUST107978,Fast and helpful service!,Positive,5,Policy Purchase
R01833,CUST106610,It was a typical insurance interaction.,Neutral,3,Policy Purchase
R01834,CUST100894,Bought the policy without any issues.,Neutral,3,Policy Purchase
R01835,CUST103857,My claim was denied unfairly. Very disappointed.,Negative,1,Policy Purchase
R01836,CUST104470,Great customer support. Very satisfied.,Positive,5,Claim
R01837,CUST104068,"Service was okay, nothing special.",Neutral,3,Policy Purchase
R01838,CUST107097,"Support was fine, not exceptional.",Neutral,3,Customer Support
R01839,CUST100067,Customer service was rude and unhelpful.,Negative,1,Claim
R01840,CUST107536,"Service was okay, nothing special.",Neutral,3,Claim
R01841,CUST102644,"Support was fine, not exceptional.",Neutral,3,Claim
R01842,CUST105639,It was a typical insurance interaction.,Neutral,3,Policy Purchase
R01843,CUST100773,Fast and helpful service!,Positive,5,Claim
R01844,CUST103851,Customer service was rude and unhelpful.,Negative,1,Claim
R01845,CUST109914,My claim was denied unfairly. Very disappointed.,Negative,2,Policy Purchase
R01846,CUST105932,Had to wait weeks for a response.,Negative,1,Policy Purchase
R01847,CUST100301,Had to wait weeks for a response.,Negative,2,Policy Purchase
R01848,CUST100232,Fast and helpful service!,Positive,4,Claim
R01849,CUST107828,"Support was fine, not exceptional.",Neutral,3,Policy Purchase
R01850,CUST105330,It was a typical insurance interaction.,Neutral,3,Claim
R01851,CUST107710,"Average experience, neither good nor bad.",Neutral,3,Claim
R01852,CUST103973,Fast and helpful service!,Positive,5,Policy Purchase
R01853,CUST106391,Had to wait weeks for a response.,Negative,2,Claim
R01854,CUST109104,Customer service was rude and unhelpful.,Negative,1,Claim
R01855,CUST106508,The claim process was quick and smooth.,Positive,4,Customer Support
R01856,CUST103977,Customer service was rude and unhelpful.,Negative,1,Claim
R01857,CUST107268,My claim was denied unfairly. Very disappointed.,Negative,1,Claim
R01858,CUST104626,My claim was denied unfairly. Very disappointed.,Negative,1,Customer Support
R01859,CUST101150,Customer service was rude and unhelpful.,Negative,2,Customer Support
R01860,CUST106992,Great customer support. Very satisfied.,Positive,5,Policy Purchase
R01861,CUST108180,Very bad experience with the support team.,Negative,1,Customer Support
R01862,CUST101028,Very bad experience with the support team.,Negative,2,Customer Support
R01863,CUST107942,"Support was fine, not exceptional.",Neutral,3,Customer Support
R01864,CUST101301,Everything went better than expected.,Positive,5,Policy Purchase
R01865,CUST103230,"Support was fine, not exceptional.",Neutral,3,Claim
R01866,CUST106966,The policy terms were not clearly explained.,Negative,1,Policy Purchase
R01867,CUST105999,It was a typical insurance interaction.,Neutral,3,Claim
R01868,CUST103252,"Average experience, neither good nor bad.",Neutral,3,Policy Purchase
R01869,CUST102862,Very bad experience with the support team.,Negative,1,Policy Purchase
R01870,CUST102439,"Service was okay, nothing special.",Neutral,3,Claim
R01871,CUST101832,Bought the policy without any issues.,Neutral,3,Policy Purchase
R01872,CUST108969,Customer service was rude and unhelpful.,Negative,1,Claim
R01873,CUST108780,"Average experience, neither good nor bad.",Neutral,3,Claim
R01874,CUST103791,Everything went better than expected.,Positive,5,Policy Purchase
R01875,CUST100635,The claim process was quick and smooth.,Positive,5,Customer Support
R01876,CUST108747,Bought the policy without any issues.,Neutral,3,Customer Support
R01877,CUST104888,Had to wait weeks for a response.,Negative,2,Customer Support
R01878,CUST109926,Had to wait weeks for a response.,Negative,1,Customer Support
R01879,CUST104928,Everything went better than expected.,Positive,5,Policy Purchase
R01880,CUST109050,Had to wait weeks for a response.,Negative,2,Customer Support
R01881,CUST100106,Bought the policy without any issues.,Neutral,3,Claim
R01882,CUST100844,The policy terms were not clearly explained.,Negative,2,Policy Purchase
R01883,CUST105361,"Service was okay, nothing special.",Neutral,3,Policy Purchase
R01884,CUST101830,It was a typical insurance interaction.,Neutral,3,Customer Support
R01885,CUST106301,My claim was denied unfairly. Very disappointed.,Negative,1,Claim
R01886,CUST102641,Very bad experience with the support team.,Negative,1,Claim
R01887,CUST106874,It was a typical insurance interaction.,Neutral,3,Claim
R01888,CUST109753,Bought the policy without any issues.,Neutral,3,Claim
R01889,CUST101175,"Support was fine, not exceptional.",Neutral,3,Customer Support
R01890,CUST104753,"Average experience, neither good nor bad.",Neutral,3,Claim
R01891,CUST103723,Great customer support. Very satisfied.,Positive,4,Customer Support
R01892,CUST109178,"Service was okay, nothing special.",Neutral,3,Claim
R01893,CUST104079,The claim process was quick and smooth.,Positive,5,Customer Support
R01894,CUST100269,Bought the policy without any issues.,Neutral,3,Customer Support
R01895,CUST108124,"Average experience, neither good nor bad.",Neutral,3,Policy Purchase
R01896,CUST108938,It was a typical insurance interaction.,Neutral,3,Policy Purchase
R01897,CUST108042,The policy terms were not clearly explained.,Negative,1,Policy Purchase
R01898,CUST108645,The policy terms were not clearly explained.,Negative,1,Customer Support
R01899,CUST104649,Easy to buy a policy online. Loved it!,Positive,5,Policy Purchase
R01900,CUST100041,The claim process was quick and smooth.,Positive,5,Customer Support
R01901,CUST103063,Customer service was rude and unhelpful.,Negative,1,Customer Support
R01902,CUST102788,Customer service was rude and unhelpful.,Negative,2,Claim
R01903,CUST108867,"Support was fine, not exceptional.",Neutral,3,Policy Purchase
R01904,CUST100091,My claim was denied unfairly. Very disappointed.,Negative,2,Customer Support
