Customer_ID,Policy_ID,Customer_Age,Gender,Policy_Type,Monthly_Income,Vehicle_or_Property_Age,Claim_History,Fraudulent_Claim,Premium_Amount,Claim_Amount,Risk_Score,Location,Policy_Upgrade
CUST102875,POL102875,56,Male,Life,68167.7,5,1,0,1150.9,3079.78,Low,Chicago,1
CUST102876,POL102876,62,Female,Auto,67063.16,6,2,0,1271.66,2854.72,Medium,New York,0
CUST102877,POL102877,33,Male,Property,60070.31,4,1,0,1046.8,751.48,Low,Los Angeles,1
CUST102878,POL102878,49,Male,Life,56850.7,0,1,0,1155.58,2194.62,Low,Chicago,0
CUST102879,POL102879,46,Male,Health,55671.99,3,2,0,1169.98,1307.46,Low,Chicago,0
CUST102880,POL102880,18,Male,Health,74118.74,7,1,1,1054.24,1009.64,Medium,Chicago,0
CUST102881,POL102881,55,Male,Auto,76543.66,4,0,0,996.71,2197.1,Low,Chicago,1
CUST102882,POL102882,45,Female,Auto,69568.29,5,1,0,1139.46,3529.21,Medium,Houston,0
CUST102883,POL102883,44,Female,Life,65839.18,6,0,0,1039.83,2234.04,Low,Chicago,2
CUST102884,POL102884,48,Male,Health,58686.34,2,0,1,1014.85,1395.25,Medium,New York,1
CUST102885,POL102885,36,Male,Life,69990.1,5,2,1,1230.33,2596.77,Medium,Dallas,0
CUST102886,POL102886,21,Other,Property,46031.21,5,3,0,1254.87,2298.64,Medium,Chicago,1
CUST102887,POL102887,18,Female,Life,77069.65,7,1,1,1106.63,2977.85,Medium,Houston,0
CUST102888,POL102888,30,Male,Property,62355.37,1,1,0,1069.93,1514.02,Low,Chicago,1
CUST102889,POL102889,44,Male,Life,52360.01,5,2,0,1211.98,1645.88,Low,New York,2
CUST102890,POL102890,48,Female,Life,61400.8,5,1,0,1102.49,2670.76,Low,Dallas,0
CUST102891,POL102891,49,Male,Auto,74262.65,3,0,0,1037.06,1255.55,Low,Chicago,1
CUST102892,POL102892,56,Male,Health,73041.4,6,0,0,1077.34,2770.71,Low,Los Angeles,0
CUST102893,POL102893,46,Male,Health,54923.66,6,1,0,1183.92,743.54,Low,New York,2
CUST102894,POL102894,44,Female,Property,72175.25,4,2,0,1181.16,2409.47,Low,Dallas,2
CUST102895,POL102895,42,Female,Auto,55465.67,9,2,1,1225.79,2776.44,High,Los Angeles,1
CUST102896,POL102896,30,Other,Property,86767.66,5,0,0,1117.21,2084.88,Low,Chicago,1
CUST102897,POL102897,44,Female,Health,69903.27,4,0,0,1044.43,2603.91,Low,Dallas,0
CUST102898,POL102898,25,Female,Property,62593.18,3,1,0,1090.04,2775.24,Medium,New York,0
CUST102899,POL102899,26,Female,Life,63618.38,6,0,0,981.82,1594.75,Low,Chicago,1
CUST102900,POL102900,28,Other,Health,37543.61,3,2,0,1190.06,683.07,Low,Dallas,1
CUST102901,POL102901,54,Female,Life,73450.49,4,1,0,1049.6,1362.96,Low,Houston,0
CUST102902,POL102902,63,Male,Property,41658.55,5,2,1,1177.45,2598.24,High,New York,1
CUST102903,POL102903,29,Female,Health,88674.96,7,2,0,1173.93,1468.44,Low,Chicago,2
CUST102904,POL102904,18,Female,Auto,53467.89,2,0,0,1033.9,2063.74,Low,Los Angeles,1
CUST102905,POL102905,54,Female,Auto,72032.88,3,0,0,981.41,1783.54,Low,Chicago,0
CUST102906,POL102906,18,Male,Property,61482.65,6,2,0,1225.89,3260.21,Medium,Dallas,0
CUST102907,POL102907,43,Male,Property,50834.06,8,2,0,1249.62,2681.72,Medium,Chicago,0
CUST102908,POL102908,68,Male,Auto,64778.23,5,1,0,1130.43,1971.62,Low,Los Angeles,0
CUST102909,POL102909,34,Male,Life,89786.69,7,0,0,1023.19,1055.22,Low,Los Angeles,0
CUST102910,POL102910,65,Male,Auto,45514.16,4,2,0,1267.08,1345.54,Low,Chicago,1
CUST102911,POL102911,43,Male,Health,61139.66,1,0,0,921.63,2685.76,Low,New York,0
CUST102912,POL102912,45,Female,Auto,53594.29,3,3,1,1394.48,1212.43,High,Chicago,1
CUST102913,POL102913,34,Female,Life,67767.1,8,3,0,1301.76,2766.42,Medium,Los Angeles,1
CUST102914,POL102914,27,Male,Health,76682.19,2,2,0,1301.15,3240.88,Low,Chicago,0
CUST102915,POL102915,29,Female,Life,77190.42,2,1,0,1176.94,3234.87,Low,New York,1
CUST102916,POL102916,28,Other,Auto,63428.22,5,2,0,1180.88,3180.56,Medium,Dallas,2
CUST102917,POL102917,47,Male,Life,60943.5,7,1,0,1188.3,839.21,Low,Houston,1
CUST102918,POL102918,39,Female,Property,52285.51,2,5,0,1524.39,2839.18,High,Chicago,0
CUST102919,POL102919,45,Female,Life,59238.09,2,0,0,1103.1,744.45,Low,Houston,2
CUST102920,POL102920,36,Female,Life,61640.21,6,2,0,1229.33,693.34,Low,New York,0
CUST102921,POL102921,41,Male,Property,47657.08,7,1,1,1071.56,3054.96,High,Los Angeles,0
CUST102922,POL102922,42,Male,Health,59586.91,2,1,0,1043.35,1618.53,Low,Houston,0
CUST102923,POL102923,40,Female,Health,41510.06,3,1,0,1035.47,1209.19,Low,Los Angeles,0
CUST102924,POL102924,41,Female,Life,51537.83,3,2,0,1250.43,2853.94,Low,Houston,0
CUST102925,POL102925,53,Female,Auto,48219.66,4,1,0,957.0,906.1,Low,Dallas,0
CUST102926,POL102926,46,Male,Property,48338.28,5,0,0,959.92,1937.14,Low,Houston,0
CUST102927,POL102927,30,Female,Health,68468.88,6,3,0,1186.96,2293.72,Low,Dallas,1
CUST102928,POL102928,56,Male,Health,77129.26,3,0,0,1044.66,1549.81,Low,Houston,0
CUST102929,POL102929,44,Female,Property,60562.25,10,0,0,1030.36,2621.79,Medium,Dallas,0
CUST102930,POL102930,26,Other,Auto,54538.44,5,3,1,1261.9,1300.74,High,Dallas,0
CUST102931,POL102931,31,Male,Life,77094.43,2,1,0,1077.32,2082.04,Low,Houston,0
CUST102932,POL102932,46,Male,Life,78813.85,3,0,0,991.47,1941.73,Low,Chicago,1
CUST102933,POL102933,26,Female,Property,58534.94,3,2,0,1219.53,2489.33,Low,New York,0
CUST102934,POL102934,25,Male,Auto,41919.95,4,3,0,1345.78,3591.92,High,Chicago,0
CUST102935,POL102935,52,Male,Health,60950.68,4,4,0,1496.26,4544.9,Medium,Houston,0
CUST102936,POL102936,45,Male,Auto,47250.5,4,1,0,1164.64,836.9,Low,New York,0
CUST102937,POL102937,53,Male,Health,67640.34,5,3,0,1235.14,1723.89,Low,New York,2
CUST102938,POL102938,48,Female,Property,56688.35,7,1,0,1110.56,1657.0,Low,Dallas,0
CUST102939,POL102939,27,Female,Auto,77080.41,1,1,1,1075.74,870.0,Medium,New York,0
CUST102940,POL102940,29,Female,Property,70655.14,4,4,0,1332.98,2193.0,Medium,Dallas,0
CUST102941,POL102941,73,Female,Property,56335.51,4,0,1,985.57,1609.18,Medium,New York,1
CUST102942,POL102942,47,Male,Auto,60093.77,5,1,0,1120.01,3310.64,Medium,Los Angeles,1
CUST102943,POL102943,48,Female,Life,76837.5,3,2,0,1191.46,3137.72,Low,Dallas,1
CUST102944,POL102944,49,Female,Property,45739.3,6,0,1,1032.42,1830.95,Medium,Houston,1
CUST102945,POL102945,41,Female,Auto,68751.24,5,0,0,1061.66,898.41,Low,Los Angeles,0
CUST102946,POL102946,44,Female,Auto,70136.21,1,0,0,984.95,1437.18,Low,New York,0
CUST102947,POL102947,29,Female,Auto,60905.96,4,2,1,1220.86,2051.59,Medium,New York,0
CUST102948,POL102948,46,Female,Health,85924.14,5,3,0,1366.04,3294.38,Medium,New York,1
CUST102949,POL102949,47,Male,Auto,46052.28,5,2,0,1223.46,1699.81,Low,Chicago,1
CUST102950,POL102950,26,Male,Property,55301.08,11,2,1,1197.14,1649.64,Medium,Dallas,0
CUST102951,POL102951,49,Female,Life,60164.15,2,1,1,1189.91,1176.39,Medium,Chicago,2
CUST102952,POL102952,46,Female,Health,68250.7,4,3,1,1162.13,3098.13,High,Houston,1
CUST102953,POL102953,44,Female,Property,79748.19,5,1,0,1159.74,1438.11,Low,Chicago,0
CUST102954,POL102954,26,Male,Auto,75895.23,8,2,0,1283.06,1897.59,Low,Houston,0
CUST102955,POL102955,60,Male,Health,58306.2,6,1,0,1105.36,1672.02,Low,Houston,1
CUST102956,POL102956,38,Male,Auto,65079.02,3,1,0,1146.22,2108.9,Low,Los Angeles,0
CUST102957,POL102957,64,Male,Auto,71447.04,4,2,0,1192.64,1972.48,Low,Houston,1
CUST102958,POL102958,27,Female,Health,58327.0,2,1,0,1101.39,2381.16,Low,Houston,1
CUST102959,POL102959,41,Male,Property,48243.6,7,2,1,1250.22,2558.37,High,Houston,1
CUST102960,POL102960,36,Female,Life,52683.33,6,0,0,1010.34,1323.77,Low,Chicago,0
CUST102961,POL102961,43,Female,Life,57476.75,5,2,0,1194.62,3266.02,Low,Chicago,2
CUST102962,POL102962,50,Male,Life,74092.04,4,3,0,1321.45,1125.6,Low,New York,1
CUST102963,POL102963,57,Male,Health,38359.76,4,0,0,932.22,1731.56,Low,Chicago,1
CUST102964,POL102964,32,Female,Life,39793.62,3,1,0,1030.75,1524.36,Low,Houston,0
CUST102965,POL102965,32,Male,Property,77947.9,4,0,0,959.7,1340.86,Low,Chicago,0
CUST102966,POL102966,59,Female,Life,49643.68,0,0,0,999.28,1814.63,Low,Dallas,0
CUST102967,POL102967,36,Male,Health,59389.11,4,2,0,1129.34,2384.57,Low,Los Angeles,1
CUST102968,POL102968,37,Female,Property,58055.85,6,1,0,1202.01,1004.12,Low,Dallas,1
CUST102969,POL102969,24,Male,Property,75467.34,3,1,1,1234.27,2161.19,Medium,Los Angeles,0
CUST102970,POL102970,34,Female,Health,71928.74,4,0,0,1072.88,717.22,Low,New York,1
CUST102971,POL102971,38,Female,Health,61116.53,4,2,0,1197.03,2276.6,Low,Dallas,0
CUST102972,POL102972,52,Male,Property,75119.34,1,3,1,1279.53,876.2,High,New York,0
CUST102973,POL102973,18,Male,Property,43430.92,5,3,0,1319.04,2702.35,High,Houston,0
CUST102974,POL102974,47,Female,Life,45725.21,1,1,0,1130.61,623.24,Low,Dallas,1
CUST102975,POL102975,57,Female,Life,57773.57,6,1,0,1108.74,1356.82,Low,Los Angeles,0
CUST102976,POL102976,48,Male,Life,38707.86,3,0,0,986.23,910.88,Low,Dallas,0
CUST102977,POL102977,25,Male,Auto,54932.94,6,1,0,1101.06,2854.54,Medium,Dallas,1
CUST102978,POL102978,21,Male,Life,56240.24,3,1,0,1050.25,913.85,Low,Dallas,1
CUST102979,POL102979,27,Male,Property,62397.71,4,1,0,1147.6,1529.23,Low,New York,0
CUST102980,POL102980,36,Female,Auto,69022.16,2,1,0,1191.66,2379.54,Low,Houston,1
CUST102981,POL102981,72,Male,Property,65763.56,3,2,0,1310.11,2900.54,Medium,Houston,1
CUST102982,POL102982,37,Female,Property,73942.03,5,1,0,1064.76,876.54,Low,New York,1
CUST102983,POL102983,59,Female,Auto,60151.57,7,0,0,1045.78,2678.69,Medium,Chicago,0
CUST102984,POL102984,48,Male,Property,53755.42,2,2,0,1259.88,803.31,Low,Los Angeles,0
CUST102985,POL102985,25,Female,Life,66020.9,4,2,0,1142.46,1971.42,Low,Dallas,0
CUST102986,POL102986,28,Male,Life,59141.23,4,2,0,1234.93,1705.56,Low,New York,2
CUST102987,POL102987,61,Male,Health,66735.59,5,2,0,1339.85,2030.88,Low,Chicago,1
CUST102988,POL102988,40,Male,Property,67900.41,7,0,0,1012.22,2570.5,Medium,New York,1
CUST102989,POL102989,58,Female,Auto,79225.85,2,1,0,1124.42,767.97,Low,Los Angeles,1
CUST102990,POL102990,42,Male,Auto,47688.05,7,1,1,1089.05,731.49,Medium,Houston,1
CUST102991,POL102991,40,Female,Property,41348.24,3,0,0,1088.78,2800.03,Medium,New York,1
CUST102992,POL102992,54,Male,Auto,70224.93,4,1,0,1223.13,3689.78,Medium,Los Angeles,0
CUST102993,POL102993,41,Male,Health,66642.8,5,3,0,1378.67,944.44,Low,Dallas,1
CUST102994,POL102994,35,Female,Life,64300.57,4,0,0,973.65,984.69,Low,Houston,1
CUST102995,POL102995,28,Male,Life,64453.8,8,4,0,1361.09,2957.6,Medium,Houston,0
CUST102996,POL102996,40,Male,Life,31767.47,6,2,0,1233.22,1935.6,Low,New York,0
CUST102997,POL102997,52,Female,Auto,79700.55,4,2,0,1225.05,991.84,Low,Chicago,0
CUST102998,POL102998,18,Male,Health,80044.26,5,1,0,1139.28,746.25,Low,Chicago,1
CUST102999,POL102999,53,Female,Life,49964.19,6,1,0,1080.75,994.07,Low,Houston,1
CUST103000,POL103000,33,Female,Property,71181.15,5,2,0,1242.72,1415.6,Low,New York,0
CUST103001,POL103001,27,Female,Auto,69866.42,8,1,0,1115.22,2060.91,Low,Chicago,0
CUST103002,POL103002,27,Other,Health,30578.69,2,1,0,1114.46,1193.14,Low,Los Angeles,0
CUST103003,POL103003,38,Female,Life,42164.87,2,2,0,1290.16,3849.98,Low,Dallas,0
CUST103004,POL103004,58,Male,Auto,51340.33,2,0,0,1080.29,1010.42,Low,Houston,1
CUST103005,POL103005,50,Male,Auto,56610.55,1,1,0,1054.23,2179.09,Low,Los Angeles,0
CUST103006,POL103006,47,Male,Health,74487.47,4,1,0,1067.14,1165.89,Low,Chicago,1
CUST103007,POL103007,40,Female,Health,58685.33,4,0,0,903.84,2524.91,Low,Dallas,0
CUST103008,POL103008,68,Male,Property,79440.36,0,2,0,1389.53,3293.87,Medium,Chicago,1
CUST103009,POL103009,42,Male,Auto,55845.54,6,1,0,1105.05,618.1,Low,Los Angeles,1
CUST103010,POL103010,53,Male,Auto,46819.98,1,0,1,956.84,1105.97,Medium,Houston,1
CUST103011,POL103011,48,Female,Auto,72363.66,4,1,0,1065.52,1162.59,Low,Chicago,1
CUST103012,POL103012,39,Male,Health,51726.34,8,0,0,1035.4,525.66,Low,Los Angeles,2
CUST103013,POL103013,19,Female,Auto,59026.38,4,1,0,1112.8,2732.71,Medium,Houston,0
CUST103014,POL103014,18,Female,Property,47409.72,3,3,0,1404.93,1427.99,Medium,Los Angeles,0
CUST103015,POL103015,44,Male,Health,72308.23,5,3,0,1300.58,2004.78,Low,Dallas,2
CUST103016,POL103016,49,Male,Property,65294.05,3,1,0,1184.9,3152.56,Medium,Dallas,0
CUST103017,POL103017,44,Male,Health,48459.69,6,1,0,1102.1,2277.27,Low,Los Angeles,1
CUST103018,POL103018,47,Female,Auto,104419.26,2,1,0,1050.41,1166.57,Low,Dallas,0
CUST103019,POL103019,25,Female,Life,51190.35,4,0,0,1033.61,3017.72,Low,New York,1
CUST103020,POL103020,47,Male,Life,83550.76,2,0,0,1040.02,1401.71,Low,Los Angeles,1
CUST103021,POL103021,49,Female,Life,59992.44,4,2,1,1297.66,3862.21,Medium,Chicago,2
CUST103022,POL103022,46,Other,Life,52082.92,4,0,0,960.07,1722.49,Low,Houston,1
CUST103023,POL103023,52,Female,Auto,72432.55,3,1,1,1139.16,2285.91,Medium,New York,0
CUST103024,POL103024,53,Male,Health,51742.6,4,3,0,1220.31,2639.64,Medium,Los Angeles,2
CUST103025,POL103025,52,Female,Life,53810.87,6,2,1,1291.75,1446.71,Medium,Dallas,0
CUST103026,POL103026,59,Male,Property,53062.04,3,1,0,1141.49,2553.83,Medium,New York,0
CUST103027,POL103027,39,Male,Life,72232.62,3,0,0,1028.95,3095.4,Low,Los Angeles,2
CUST103028,POL103028,51,Female,Property,72858.85,6,2,0,1249.66,2747.05,Medium,Chicago,0
CUST103029,POL103029,44,Male,Life,49027.54,3,1,0,1074.85,2039.99,Low,New York,0
CUST103030,POL103030,23,Male,Life,57413.6,3,1,0,1171.35,1992.66,Low,Chicago,2
CUST103031,POL103031,40,Female,Property,53240.71,5,1,0,1182.29,3315.87,Medium,Dallas,0
CUST103032,POL103032,68,Female,Life,44667.25,2,1,0,1120.11,2216.3,Low,Chicago,1
CUST103033,POL103033,62,Male,Property,59046.25,2,2,0,1104.67,2954.72,Medium,Chicago,0
CUST103034,POL103034,39,Male,Property,38786.2,5,2,1,1167.32,981.79,Medium,Houston,0
CUST103035,POL103035,19,Male,Auto,56859.85,3,3,0,1227.43,845.35,Medium,Houston,1
CUST103036,POL103036,19,Female,Health,69772.37,6,1,1,1148.33,2570.7,Medium,Houston,0
CUST103037,POL103037,23,Male,Life,53545.28,9,2,0,1200.59,1853.69,Low,Houston,0
CUST103038,POL103038,26,Female,Property,68274.72,6,0,0,1050.52,3274.5,Medium,Chicago,0
CUST103039,POL103039,60,Male,Life,57818.08,8,3,0,1331.39,1075.98,Low,Los Angeles,0
CUST103040,POL103040,50,Male,Life,54189.2,5,2,0,1224.57,1118.4,Low,Dallas,0
CUST103041,POL103041,36,Female,Auto,64490.53,3,0,0,1024.88,1867.48,Low,New York,1
CUST103042,POL103042,28,Male,Auto,45496.25,6,2,1,1267.38,3191.31,High,Dallas,0
CUST103043,POL103043,41,Female,Auto,61118.64,5,1,0,1129.69,1591.27,Low,Chicago,0
CUST103044,POL103044,43,Female,Life,66536.96,2,3,0,1259.54,3334.16,Medium,Los Angeles,1
CUST103045,POL103045,59,Female,Auto,78543.45,5,3,1,1308.36,2480.17,High,New York,2
CUST103046,POL103046,31,Other,Life,43051.2,6,2,1,1118.18,2255.7,Medium,Dallas,1
CUST103047,POL103047,25,Male,Health,67603.62,8,0,1,1065.19,2173.81,Medium,New York,0
CUST103048,POL103048,35,Female,Property,55252.18,3,2,0,1188.72,2997.17,Medium,Los Angeles,1
CUST103049,POL103049,42,Female,Life,57187.13,9,2,1,1224.36,2570.69,Medium,Houston,1
CUST103050,POL103050,39,Male,Health,78495.77,1,3,0,1228.09,1135.84,Low,New York,0
CUST103051,POL103051,18,Male,Health,83330.63,4,0,0,1028.38,1021.46,Low,Houston,1
CUST103052,POL103052,24,Male,Auto,78282.98,2,2,1,1189.05,643.45,Medium,Chicago,1
CUST103053,POL103053,37,Female,Auto,52849.89,4,0,1,1056.65,1497.33,Medium,New York,0
CUST103054,POL103054,47,Female,Auto,80465.03,5,0,0,1158.3,2257.56,Low,New York,2
CUST103055,POL103055,41,Female,Auto,76850.01,5,3,0,1328.9,764.51,Medium,Los Angeles,1
CUST103056,POL103056,34,Female,Property,63305.94,5,2,0,1272.06,1065.4,Low,Chicago,2
CUST103057,POL103057,58,Female,Life,69822.2,2,2,0,1154.01,2729.81,Low,Los Angeles,0
CUST103058,POL103058,33,Female,Property,40926.9,5,1,0,1118.13,3218.65,Medium,Dallas,0
CUST103059,POL103059,48,Female,Property,54546.08,5,2,0,1198.25,3597.46,Medium,Dallas,0
CUST103060,POL103060,38,Male,Health,54772.24,3,1,0,1158.97,2412.34,Low,Los Angeles,1
CUST103061,POL103061,28,Male,Property,69762.28,4,1,0,1107.76,2986.35,Medium,Houston,0
CUST103062,POL103062,43,Female,Property,71599.59,6,1,1,1200.4,2163.26,Medium,Dallas,0
CUST103063,POL103063,39,Other,Life,55690.42,4,2,0,1299.31,3817.58,Low,Los Angeles,2
CUST103064,POL103064,28,Female,Health,71110.11,6,2,1,1180.9,989.85,Medium,Chicago,0
CUST103065,POL103065,24,Female,Auto,70697.6,4,1,0,1037.47,1847.99,Low,Dallas,0
CUST103066,POL103066,36,Male,Auto,63140.55,9,0,1,1068.84,2175.17,Medium,New York,2
CUST103067,POL103067,66,Female,Health,46131.98,8,0,0,1077.96,988.48,Low,Chicago,0
CUST103068,POL103068,49,Female,Life,62557.25,5,0,0,1072.15,2890.03,Low,New York,1
CUST103069,POL103069,42,Male,Life,44909.52,6,2,0,1243.98,2316.66,Low,New York,0
CUST103070,POL103070,28,Male,Property,40287.64,5,3,0,1313.37,3260.43,High,Los Angeles,0
CUST103071,POL103071,33,Male,Property,51038.17,6,0,1,976.32,852.17,Medium,New York,0
CUST103072,POL103072,57,Male,Health,68212.95,6,0,0,1008.36,2888.04,Low,Los Angeles,0
CUST103073,POL103073,42,Female,Life,71408.56,5,1,0,1053.73,752.23,Low,Chicago,2
CUST103074,POL103074,31,Male,Life,53539.49,6,0,0,1043.74,762.21,Low,Los Angeles,1
CUST103075,POL103075,35,Female,Health,61105.2,9,3,0,1225.44,2892.54,Medium,Los Angeles,0
CUST103076,POL103076,60,Male,Property,67177.57,6,1,1,1214.17,1669.65,Medium,Dallas,1
CUST103077,POL103077,25,Male,Auto,56671.12,4,0,0,987.85,2329.27,Low,Dallas,0
CUST103078,POL103078,45,Female,Health,58679.03,6,0,0,1017.63,1687.95,Low,New York,0
CUST103079,POL103079,54,Male,Life,59741.0,7,0,0,993.92,613.8,Low,Dallas,1
CUST103080,POL103080,37,Male,Health,68238.25,5,2,0,1249.21,2253.65,Low,Los Angeles,2
CUST103081,POL103081,27,Female,Auto,58474.24,1,1,0,1148.97,2843.06,Medium,Houston,1
CUST103082,POL103082,37,Female,Auto,83014.3,3,0,0,1093.43,904.4,Low,Houston,1
CUST103083,POL103083,29,Male,Auto,80844.13,3,2,0,1235.92,1777.9,Low,Dallas,0
CUST103084,POL103084,33,Female,Health,48675.05,7,0,0,1016.86,1177.15,Low,Los Angeles,0
CUST103085,POL103085,48,Male,Property,71499.1,5,1,0,1197.48,3033.96,Medium,Houston,0
CUST103086,POL103086,46,Male,Life,38956.27,3,1,0,1074.59,1577.96,Low,Dallas,1
CUST103087,POL103087,39,Female,Property,77251.28,7,1,0,1084.31,1354.03,Low,New York,0
CUST103088,POL103088,25,Male,Health,105098.7,4,2,0,1321.63,1654.2,Low,New York,0
CUST103089,POL103089,50,Female,Auto,47841.01,5,1,0,1159.8,1977.64,Low,New York,1
CUST103090,POL103090,49,Male,Property,72497.57,3,1,0,1072.91,1013.25,Low,Dallas,0
CUST103091,POL103091,56,Other,Property,81902.6,6,1,0,1031.82,1728.42,Low,New York,0
CUST103092,POL103092,52,Female,Property,88800.93,4,4,0,1422.66,2421.04,Medium,New York,0
CUST103093,POL103093,31,Female,Auto,69275.65,6,0,0,972.16,3006.13,Medium,Los Angeles,1
CUST103094,POL103094,44,Male,Property,55384.48,2,1,0,1066.12,1456.35,Low,Dallas,1
CUST103095,POL103095,30,Female,Auto,73517.7,6,1,0,1238.3,3702.42,Medium,New York,1
CUST103096,POL103096,40,Female,Health,32460.02,3,1,0,1066.71,2840.52,Low,Houston,1
CUST103097,POL103097,18,Female,Life,64967.03,8,1,0,1182.54,913.6,Low,Dallas,2
CUST103098,POL103098,31,Female,Auto,74844.07,4,1,0,1105.45,702.23,Low,New York,1
CUST103099,POL103099,44,Female,Life,69013.42,5,0,0,1067.22,989.42,Low,Chicago,0
CUST103100,POL103100,20,Male,Auto,46547.88,7,2,0,1239.31,1074.07,Low,New York,1
CUST103101,POL103101,29,Male,Auto,38389.0,5,1,0,1176.52,2621.64,Medium,Los Angeles,1
CUST103102,POL103102,46,Male,Life,55021.0,7,1,0,1103.0,2023.16,Low,New York,0
CUST103103,POL103103,25,Female,Property,79059.64,5,0,1,1044.07,791.43,Medium,Los Angeles,1
CUST103104,POL103104,18,Female,Auto,75531.56,5,0,0,972.07,1870.85,Low,Chicago,0
CUST103105,POL103105,26,Male,Auto,63758.1,5,5,0,1563.2,3139.81,High,Chicago,0
CUST103106,POL103106,32,Male,Life,66381.38,5,1,1,1146.48,1479.37,Medium,Houston,1
CUST103107,POL103107,18,Female,Health,58107.16,5,1,0,1200.43,1989.17,Low,Los Angeles,0
CUST103108,POL103108,66,Female,Life,71278.56,3,0,0,1034.45,1121.38,Low,Chicago,0
CUST103109,POL103109,59,Male,Life,58767.66,4,1,0,1147.71,3041.26,Low,Dallas,0
CUST103110,POL103110,45,Female,Auto,42046.31,4,1,0,1183.92,2262.98,Low,Los Angeles,0
CUST103111,POL103111,38,Male,Life,51162.59,4,2,0,1188.56,1029.12,Low,Houston,0
CUST103112,POL103112,48,Male,Property,90679.2,6,1,0,1095.99,1172.95,Low,New York,1
CUST103113,POL103113,44,Female,Auto,66274.65,1,0,0,1046.67,549.1,Low,New York,0
CUST103114,POL103114,44,Male,Auto,60714.02,2,0,0,1098.16,1616.38,Low,Houston,0
CUST103115,POL103115,35,Male,Auto,51280.4,4,0,1,1024.18,1984.46,Medium,Dallas,1
CUST103116,POL103116,54,Female,Health,49123.77,9,2,1,1211.99,3344.22,Medium,Los Angeles,0
CUST103117,POL103117,42,Male,Property,46348.59,6,3,0,1329.83,3556.87,High,New York,1
CUST103118,POL103118,18,Male,Health,47671.31,9,1,1,1075.78,1303.68,Medium,Chicago,1
CUST103119,POL103119,44,Male,Life,55872.18,4,1,0,1109.14,3392.46,Low,Dallas,1
CUST103120,POL103120,41,Male,Health,43268.49,5,0,1,1027.17,1125.56,Medium,Los Angeles,0
CUST103121,POL103121,63,Female,Health,65307.75,4,2,0,1236.37,1473.93,Low,New York,0
CUST103122,POL103122,59,Female,Auto,55528.27,5,1,0,1181.38,2671.55,Medium,New York,1
CUST103123,POL103123,59,Female,Property,63076.26,6,2,0,1222.3,1541.77,Low,Chicago,1
CUST103124,POL103124,43,Male,Life,37908.21,5,1,0,1057.16,1176.1,Low,Los Angeles,0
CUST103125,POL103125,18,Male,Health,70576.51,6,0,0,1026.94,2272.4,Low,Houston,1
CUST103126,POL103126,35,Female,Property,32150.46,7,1,1,1079.17,1750.55,Medium,Houston,1
CUST103127,POL103127,76,Female,Health,48672.44,3,2,0,1192.06,2788.18,Low,New York,1
CUST103128,POL103128,23,Male,Auto,72128.58,4,0,1,1029.98,2518.82,High,Houston,0
CUST103129,POL103129,38,Male,Life,63902.69,3,0,1,994.09,2822.29,Medium,Houston,0
CUST103130,POL103130,48,Female,Auto,61208.56,4,0,0,1072.9,1875.86,Low,Chicago,0
CUST103131,POL103131,41,Female,Life,56845.98,7,0,1,1062.78,1012.34,Medium,New York,0
CUST103132,POL103132,43,Female,Health,5000.0,1,1,0,1126.68,3198.41,Medium,Dallas,1
CUST103133,POL103133,45,Female,Property,22433.0,4,0,0,1064.83,1095.36,Medium,Houston,1
CUST103134,POL103134,41,Male,Life,74009.61,4,2,0,1323.63,4000.61,Low,Dallas,1
CUST103135,POL103135,47,Male,Auto,52138.96,1,1,1,1086.45,2426.03,Medium,Dallas,1
CUST103136,POL103136,35,Female,Auto,70000.26,4,0,0,933.89,1306.14,Low,Dallas,0
