customer_id,policy_id,policy_type,vehicle_or_property_age,claim_history,fraudulent_claim,premium_amount
CUST102854,POL201880,Auto,8,1,0,1115.0
CUST104347,POL201881,Property,5,0,0,1013.0
CUST100858,POL201882,Life,6,2,0,1224.5
CUST102076,POL201883,Auto,1,3,0,1320.5
CUST102076,POL201884,Property,6,2,1,1216.0
CUST106897,POL201885,Property,5,1,0,1115.0
CUST108619,POL201886,Auto,3,1,0,1114.5
CUST108619,POL201887,Life,4,1,0,1124.5
CUST101862,POL201888,Property,1,0,1,1019.5
CUST101862,POL201889,Auto,8,3,0,1320.5
CUST101041,POL201890,Life,4,0,1,1015.0
CUST107802,POL201891,Health,2,0,1,1023.0
CUST107344,POL201892,Health,4,3,0,1324.0
CUST105931,POL201893,Life,7,2,0,1224.5
CUST108408,POL201894,Life,6,1,0,1114.0
CUST109726,POL201895,Property,6,3,0,1326.0
CUST101786,POL201896,Life,7,0,1,1016.5
CUST101786,POL201897,Auto,5,1,0,1115.5
CUST107405,POL201898,Health,5,0,0,1029.5
CUST107405,POL201899,Property,1,1,0,1122.5
CUST108254,POL201900,Life,7,2,0,1219.5
CUST103629,POL201901,Property,0,0,0,1017.0
CUST103629,POL201902,Life,0,2,0,1217.0
CUST100710,POL201903,Life,2,0,0,1022.0
CUST108543,POL201904,Life,6,0,0,1027.5
CUST104941,POL201905,Property,0,1,0,1121.5
CUST107504,POL201906,Health,3,1,1,1123.0
CUST107504,POL201907,Auto,5,3,0,1319.0
CUST100510,POL201908,Health,6,2,0,1218.0
CUST100996,POL201909,Property,4,0,0,1022.0
CUST100996,POL201910,Auto,0,2,0,1213.0
CUST107847,POL201911,Life,5,0,0,1026.0
CUST107847,POL201912,Property,5,1,0,1123.5
CUST106580,POL201913,Property,7,0,0,1014.5
CUST106580,POL201914,Life,3,2,0,1221.5
CUST106984,POL201915,Property,4,1,1,1115.5
CUST101768,POL201916,Life,4,1,0,1114.0
CUST108032,POL201917,Property,4,0,0,1017.5
CUST108032,POL201918,Auto,2,3,0,1326.5
CUST107267,POL201919,Life,4,1,0,1117.0
CUST107267,POL201920,Auto,6,0,0,1019.0
CUST101204,POL201921,Health,4,2,1,1224.0
CUST101323,POL201922,Auto,4,2,0,1224.5
CUST105277,POL201923,Auto,5,1,0,1114.0
CUST105277,POL201924,Health,3,1,1,1123.5
CUST109966,POL201925,Auto,3,1,0,1114.0
CUST109966,POL201926,Health,5,0,0,1028.5
CUST102430,POL201927,Property,5,4,0,1417.0
CUST102430,POL201928,Property,3,1,0,1120.0
CUST101076,POL201929,Health,3,1,1,1120.0
CUST102067,POL201930,Property,5,0,0,1022.0
CUST102067,POL201931,Auto,5,1,0,1124.5
CUST104505,POL201932,Property,6,0,0,1024.5
CUST109590,POL201933,Property,5,3,0,1324.0
CUST109590,POL201934,Health,7,1,0,1116.0
CUST108984,POL201935,Health,4,1,0,1116.0
CUST105327,POL201936,Auto,7,3,0,1313.0
CUST105327,POL201937,Property,4,2,0,1221.0
CUST106240,POL201938,Auto,4,3,0,1324.5
CUST109787,POL201939,Property,7,1,1,1122.0
CUST109787,POL201940,Auto,2,0,1,1015.5
CUST108692,POL201941,Health,1,0,0,1029.5
CUST108692,POL201942,Auto,1,1,0,1125.0
CUST104831,POL201943,Property,1,2,1,1230.0
CUST107433,POL201944,Health,6,1,1,1129.0
CUST107433,POL201945,Health,5,2,0,1219.0
CUST108282,POL201946,Auto,1,0,1,1018.0
CUST109919,POL201947,Property,3,0,0,1022.5
CUST107048,POL201948,Health,4,0,0,1016.5
CUST101624,POL201949,Auto,2,2,0,1215.0
CUST101874,POL201950,Health,7,2,1,1215.0
CUST101874,POL201951,Health,4,0,0,1028.5
CUST109033,POL201952,Life,5,1,0,1129.5
CUST109033,POL201953,Auto,5,2,0,1226.0
CUST103522,POL201954,Auto,4,1,0,1122.0
CUST107046,POL201955,Life,5,0,0,1029.5
CUST107398,POL201956,Auto,4,2,0,1228.0
CUST107398,POL201957,Life,6,2,0,1229.0
CUST103743,POL201958,Auto,5,1,0,1115.5
CUST103743,POL201959,Health,2,0,1,1020.0
CUST106779,POL201960,Auto,6,1,0,1117.0
CUST105553,POL201961,Auto,2,1,1,1116.5
CUST105553,POL201962,Auto,4,3,0,1323.5
CUST107430,POL201963,Auto,7,0,0,1026.0
CUST107430,POL201964,Health,0,0,0,1030.0
CUST106532,POL201965,Life,1,0,0,1024.5
CUST106532,POL201966,Auto,2,1,0,1125.0
CUST106815,POL201967,Health,4,1,0,1120.5
CUST106815,POL201968,Property,4,1,0,1117.0
CUST101557,POL201969,Health,7,2,0,1221.0
CUST105120,POL201970,Life,6,1,0,1128.5
CUST106992,POL201971,Property,3,0,0,1017.0
CUST105120,POL201972,Property,3,2,0,1224.5
CUST105120,POL201973,Health,4,1,0,1120.0
CUST104176,POL201974,Life,6,1,0,1116.0
CUST106132,POL201975,Property,1,0,0,1014.5
CUST102500,POL201976,Health,2,0,0,1024.0
CUST102500,POL201977,Life,6,3,0,1321.0
CUST107770,POL201978,Auto,2,0,0,1021.0
CUST101099,POL201979,Health,3,2,0,1224.5
CUST101494,POL201980,Property,3,1,1,1115.5
CUST101398,POL201981,Auto,6,3,0,1329.0
CUST101527,POL201982,Property,7,0,0,1015.5
CUST101527,POL201983,Life,3,2,0,1221.5
CUST107075,POL201984,Health,2,0,0,1014.0
CUST107075,POL201985,Auto,3,0,0,1022.5
CUST101582,POL201986,Auto,5,1,0,1123.5
CUST101582,POL201987,Property,4,2,0,1227.5
CUST106105,POL201988,Life,5,1,0,1112.5
CUST102131,POL201989,Auto,3,0,0,1017.0
CUST109115,POL201990,Life,2,0,0,1014.0
CUST109115,POL201991,Life,5,2,0,1220.0
CUST100982,POL201992,Property,4,0,0,1018.0
CUST100982,POL201993,Property,2,2,1,1223.5
CUST109608,POL201994,Life,4,1,0,1121.0
CUST109608,POL201995,Property,5,0,0,1029.0
CUST109201,POL201996,Life,6,0,1,1015.0
CUST109202,POL201997,Property,4,0,0,1022.5
CUST109202,POL201998,Health,3,1,0,1115.0
CUST105400,POL201999,Auto,4,1,0,1115.0
CUST102002,POL202000,Health,4,2,0,1215.0
CUST106730,POL202001,Property,5,2,0,1212.5
CUST106730,POL202002,Property,2,2,0,1228.5
CUST105793,POL202003,Property,5,3,0,1328.0
CUST106929,POL202004,Property,4,1,0,1112.5
CUST100842,POL202005,Health,2,2,0,1226.0
CUST104712,POL202006,Auto,3,1,0,1129.0
CUST104712,POL202007,Health,4,1,0,1126.5
CUST109837,POL202008,Auto,2,0,0,1018.0
CUST105119,POL202009,Life,1,1,0,1116.5
CUST105761,POL202010,Health,10,1,0,1126.0
CUST105761,POL202011,Property,5,1,1,1124.5
CUST101697,POL202012,Life,5,1,1,1116.0
CUST109468,POL202013,Auto,6,1,0,1129.5
CUST109468,POL202014,Health,2,0,0,1021.5
CUST108313,POL202015,Property,4,2,1,1221.5
CUST108313,POL202016,Life,5,0,0,1019.0
CUST103485,POL202017,Property,7,1,0,1119.0
CUST102535,POL202018,Health,6,0,0,1027.0
CUST102535,POL202019,Property,4,0,1,1014.0
CUST107900,POL202020,Health,2,0,0,1027.0
CUST107900,POL202021,Life,2,1,0,1122.0
CUST103674,POL202022,Health,6,2,0,1212.5
CUST103674,POL202023,Life,6,0,1,1018.0
CUST101773,POL202024,Life,4,0,0,1012.5
CUST101773,POL202025,Health,5,1,0,1126.0
CUST105736,POL202026,Auto,4,4,0,1415.0
CUST105736,POL202027,Auto,6,3,0,1325.5
CUST109113,POL202028,Property,4,0,0,1012.5
CUST106022,POL202029,Life,5,2,0,1219.5
CUST101882,POL202030,Property,3,2,0,1224.0
CUST101882,POL202031,Life,5,1,0,1124.0
CUST104564,POL202032,Auto,4,0,0,1029.5
CUST104564,POL202033,Life,5,2,0,1215.5
CUST109406,POL202034,Property,4,1,0,1117.5
CUST109406,POL202035,Auto,6,2,1,1223.5
CUST103705,POL202036,Health,5,0,1,1023.5
CUST103705,POL202037,Auto,1,0,0,1016.0
CUST107030,POL202038,Life,2,3,0,1313.5
CUST109190,POL202039,Property,2,1,0,1125.5
CUST109121,POL202040,Health,8,2,0,1217.5
CUST109121,POL202041,Auto,6,0,0,1027.5
CUST100430,POL202042,Health,4,1,0,1125.5
CUST100430,POL202043,Property,4,2,0,1230.0
CUST109977,POL202044,Auto,7,1,0,1122.5
CUST109977,POL202045,Property,7,2,0,1228.5
CUST104381,POL202046,Auto,3,1,0,1116.0
CUST104381,POL202047,Health,3,1,1,1113.0
CUST100474,POL202048,Auto,5,2,0,1223.5
CUST102955,POL202049,Auto,6,0,0,1014.0
CUST104477,POL202050,Property,10,0,0,1012.5
CUST104477,POL202051,Property,4,0,0,1027.5
CUST105062,POL202052,Life,4,0,1,1028.0
CUST105062,POL202053,Health,4,0,0,1026.0
CUST105567,POL202054,Auto,6,1,0,1128.5
CUST105751,POL202055,Auto,4,1,0,1121.0
CUST100100,POL202056,Life,7,2,0,1220.0
CUST102972,POL202057,Auto,3,0,1,1027.5
CUST102972,POL202058,Health,3,0,0,1028.5
CUST102347,POL202059,Auto,6,1,0,1117.0
CUST109278,POL202060,Health,4,2,1,1216.5
CUST106566,POL202061,Health,4,1,0,1121.0
CUST106566,POL202062,Auto,6,1,0,1117.0
CUST101140,POL202063,Health,5,0,1,1018.5
CUST101140,POL202064,Health,5,1,0,1114.0
CUST102324,POL202065,Property,6,0,0,1029.0
CUST102324,POL202066,Life,5,1,0,1119.5
CUST100502,POL202067,Life,5,4,0,1426.0
CUST101503,POL202068,Health,0,1,0,1128.5
CUST101503,POL202069,Property,4,2,0,1214.0
CUST108691,POL202070,Health,3,2,1,1221.0
CUST108691,POL202071,Life,4,0,0,1021.0
CUST103524,POL202072,Property,4,2,0,1220.0
CUST103524,POL202073,Life,6,0,0,1014.0
CUST106163,POL202074,Health,5,0,0,1012.5
CUST106878,POL202075,Life,4,2,0,1219.0
CUST107432,POL202076,Property,4,5,0,1521.0
CUST107432,POL202077,Health,0,3,0,1326.0
CUST105585,POL202078,Life,5,0,0,1028.0
CUST102578,POL202079,Life,5,1,0,1122.0
CUST102578,POL202080,Health,8,1,0,1115.5
CUST106062,POL202081,Auto,6,1,1,1123.0
CUST105105,POL202082,Life,8,1,0,1129.0
CUST105105,POL202083,Life,5,1,0,1120.0
CUST105314,POL202084,Auto,2,1,0,1124.5
CUST105314,POL202085,Health,4,3,1,1315.5
CUST109299,POL202086,Health,7,2,1,1213.5
CUST109768,POL202087,Auto,6,0,0,1026.5
CUST101391,POL202088,Health,3,1,0,1129.5
CUST100861,POL202089,Life,3,0,0,1027.5
CUST100861,POL202090,Auto,6,1,0,1129.5
CUST102549,POL202091,Health,3,1,0,1116.5
CUST102579,POL202092,Property,7,1,1,1130.0
CUST100815,POL202093,Life,6,2,1,1224.0
CUST100815,POL202094,Property,5,0,0,1016.0
CUST101336,POL202095,Health,5,4,0,1427.5
CUST101336,POL202096,Property,6,0,0,1029.0
CUST104458,POL202097,Auto,4,3,1,1321.0
CUST107259,POL202098,Life,4,0,0,1013.5
CUST106947,POL202099,Auto,3,3,0,1325.0
CUST107957,POL202100,Health,6,0,1,1017.5
CUST107957,POL202101,Property,9,3,0,1328.5
CUST109946,POL202102,Property,2,3,0,1325.0
CUST109946,POL202103,Life,4,0,0,1019.0
CUST107242,POL202104,Health,2,3,1,1317.5
CUST106785,POL202105,Health,7,1,0,1128.5
CUST104475,POL202106,Life,4,1,0,1122.0
CUST104475,POL202107,Auto,4,1,0,1121.5
CUST103531,POL202108,Health,5,0,0,1017.5
CUST103531,POL202109,Auto,3,2,1,1213.5
CUST108394,POL202110,Life,4,0,0,1013.5
CUST101864,POL202111,Life,4,0,0,1016.5
CUST105655,POL202112,Health,9,1,0,1120.0
CUST105655,POL202113,Auto,5,0,0,1029.5
CUST107043,POL202114,Health,6,1,1,1123.5
CUST101816,POL202115,Life,4,3,0,1315.0
CUST101816,POL202116,Life,10,2,1,1216.5
CUST104640,POL202117,Life,6,3,0,1322.5
CUST104640,POL202118,Health,7,2,0,1212.5
CUST109717,POL202119,Auto,4,1,0,1121.0
CUST109717,POL202120,Auto,3,1,0,1120.5
CUST107972,POL202121,Health,2,0,1,1024.5
CUST108633,POL202122,Auto,7,1,1,1126.5
CUST108633,POL202123,Auto,2,1,0,1122.5
CUST105053,POL202124,Auto,3,3,0,1325.0
CUST105053,POL202125,Auto,2,1,0,1126.5
CUST100744,POL202126,Property,8,3,1,1324.0
CUST103612,POL202127,Property,4,4,0,1415.0
CUST106475,POL202128,Auto,4,0,0,1027.0
CUST106475,POL202129,Auto,5,1,1,1118.0
CUST109819,POL202130,Property,5,2,0,1218.0
CUST100897,POL202131,Health,8,1,1,1122.0
CUST100897,POL202132,Auto,5,1,0,1118.0
CUST100125,POL202133,Auto,7,1,0,1114.5
CUST100125,POL202134,Auto,3,1,0,1114.5
CUST103349,POL202135,Auto,8,0,0,1027.0
CUST103349,POL202136,Property,6,2,0,1215.5
CUST104938,POL202137,Health,0,3,0,1315.5
CUST103460,POL202138,Property,4,1,0,1113.0
CUST103460,POL202139,Health,4,0,0,1012.5
CUST102248,POL202140,Auto,3,1,0,1120.0
CUST104186,POL202141,Life,3,0,0,1017.0
CUST104742,POL202142,Health,5,1,0,1115.5
CUST105375,POL202143,Health,3,0,0,1018.5
CUST105375,POL202144,Auto,5,2,0,1227.5
CUST101965,POL202145,Auto,1,2,0,1222.0
CUST101965,POL202146,Life,4,2,0,1227.5
CUST100126,POL202147,Auto,7,0,0,1014.0
CUST108149,POL202148,Health,7,0,0,1013.0
CUST108149,POL202149,Health,3,1,0,1115.5
CUST107055,POL202150,Health,3,1,1,1128.5
CUST107055,POL202151,Property,2,1,0,1117.0
CUST102878,POL202152,Auto,9,0,0,1013.0
CUST102116,POL202153,Property,3,1,0,1124.5
CUST106229,POL202154,Life,5,1,0,1121.5
CUST108725,POL202155,Property,6,2,1,1216.0
CUST103770,POL202156,Auto,0,2,0,1216.0
CUST103770,POL202157,Auto,5,4,0,1415.5
CUST108196,POL202158,Life,4,3,0,1314.5
CUST108196,POL202159,Life,3,0,0,1016.0
CUST109154,POL202160,Health,5,0,0,1013.5
CUST109154,POL202161,Auto,0,0,0,1018.0
CUST105802,POL202162,Life,4,2,0,1218.0
CUST105802,POL202163,Property,0,3,0,1317.0
CUST101180,POL202164,Life,5,0,0,1023.5
CUST101180,POL202165,Health,3,1,0,1121.0
CUST106505,POL202166,Life,6,0,0,1020.5
CUST106505,POL202167,Health,7,2,0,1212.5
CUST100693,POL202168,Auto,6,1,0,1122.5
CUST107147,POL202169,Property,5,1,1,1126.5
CUST100307,POL202170,Health,4,2,0,1216.0
CUST100307,POL202171,Property,6,1,0,1121.0
CUST107532,POL202172,Health,3,1,0,1122.5
CUST101275,POL202173,Auto,2,0,0,1024.5
CUST105129,POL202174,Life,4,1,1,1128.0
CUST105129,POL202175,Property,3,3,0,1327.5
CUST109433,POL202176,Life,8,2,0,1216.5
CUST109433,POL202177,Auto,5,1,0,1124.5
CUST107033,POL202178,Property,6,2,0,1229.5
CUST107033,POL202179,Property,5,0,0,1029.5
CUST109394,POL202180,Property,1,2,0,1215.0
CUST106626,POL202181,Auto,2,0,0,1015.0
CUST106626,POL202182,Auto,4,1,0,1124.0
CUST106843,POL202183,Auto,2,0,0,1013.0
CUST104743,POL202184,Property,2,1,0,1116.5
CUST104743,POL202185,Health,3,0,0,1014.0
CUST101887,POL202186,Life,7,2,0,1216.5
CUST101887,POL202187,Life,6,1,1,1127.0
CUST106636,POL202188,Property,5,2,0,1220.0
CUST100341,POL202189,Auto,6,0,0,1014.0
CUST105321,POL202190,Health,3,1,1,1117.0
CUST102815,POL202191,Health,7,0,0,1026.0
CUST102815,POL202192,Life,5,0,0,1014.0
CUST107538,POL202193,Health,3,0,0,1027.5
CUST105928,POL202194,Health,4,1,0,1117.0
CUST101443,POL202195,Auto,4,0,0,1015.0
CUST101443,POL202196,Auto,7,2,0,1214.5
CUST107155,POL202197,Property,6,0,0,1017.0
CUST101734,POL202198,Property,5,2,0,1216.5
CUST103986,POL202199,Property,1,2,0,1225.5
CUST103986,POL202200,Life,6,2,0,1226.5
CUST107138,POL202201,Life,3,0,0,1016.0
CUST109648,POL202202,Health,6,0,0,1013.5
CUST106560,POL202203,Auto,5,1,0,1112.5
CUST108584,POL202204,Property,6,1,0,1127.0
CUST108584,POL202205,Life,3,0,0,1028.5
CUST101288,POL202206,Auto,0,2,0,1226.0
CUST101288,POL202207,Auto,2,3,0,1321.0
CUST106484,POL202208,Property,6,1,0,1116.5
CUST105083,POL202209,Property,6,1,0,1114.0
CUST105562,POL202210,Property,5,0,0,1018.0
CUST103630,POL202211,Property,4,1,0,1127.5
CUST105456,POL202212,Property,3,2,0,1224.5
CUST105456,POL202213,Auto,3,1,1,1114.0
CUST102754,POL202214,Property,4,0,0,1018.5
CUST102754,POL202215,Life,6,0,0,1015.5
CUST101251,POL202216,Health,7,3,0,1324.0
CUST108363,POL202217,Health,4,1,0,1120.0
CUST108363,POL202218,Life,5,0,0,1017.5
CUST101868,POL202219,Health,6,1,0,1119.0
CUST108693,POL202220,Life,4,0,0,1018.5
CUST108355,POL202221,Health,6,1,0,1120.0
CUST103176,POL202222,Health,5,1,1,1113.5
CUST103176,POL202223,Property,2,2,0,1213.5
CUST105724,POL202224,Life,6,1,0,1115.0
CUST105752,POL202225,Health,3,2,1,1223.5
CUST105752,POL202226,Life,8,1,0,1125.0
CUST102419,POL202227,Life,2,3,0,1325.0
CUST103871,POL202228,Auto,4,0,0,1015.5
CUST103871,POL202229,Life,5,0,0,1025.5
CUST101684,POL202230,Auto,10,2,1,1213.0
CUST102399,POL202231,Property,6,1,0,1113.5
CUST102399,POL202232,Life,6,4,0,1417.5
CUST104193,POL202233,Property,8,1,0,1115.0
CUST103232,POL202234,Auto,5,1,0,1119.0
CUST102842,POL202235,Auto,5,1,0,1128.5
CUST109869,POL202236,Property,2,2,0,1216.5
CUST109869,POL202237,Life,6,2,1,1221.5
CUST102504,POL202238,Property,4,4,0,1413.5
CUST102504,POL202239,Property,5,0,0,1020.0
CUST101234,POL202240,Health,4,1,0,1117.0
CUST102902,POL202241,Health,7,1,0,1112.5
CUST102902,POL202242,Auto,4,0,0,1022.0
CUST108095,POL202243,Property,7,1,1,1115.5
CUST107601,POL202244,Life,6,2,0,1217.5
CUST107601,POL202245,Life,5,0,1,1017.5
CUST109236,POL202246,Life,3,1,0,1124.0
CUST109494,POL202247,Health,3,1,0,1114.5
CUST109494,POL202248,Auto,7,1,0,1127.0
CUST107354,POL202249,Property,3,2,0,1220.5
CUST107354,POL202250,Property,5,0,0,1016.5
CUST109248,POL202251,Property,5,1,1,1113.5
CUST105295,POL202252,Life,6,0,0,1025.0
CUST105295,POL202253,Property,6,2,0,1216.5
CUST105179,POL202254,Life,2,2,1,1228.5
CUST105179,POL202255,Life,4,0,0,1024.0
CUST102473,POL202256,Property,3,1,0,1128.5
CUST107205,POL202257,Life,9,0,0,1013.5
CUST107205,POL202258,Health,6,2,0,1220.0
CUST101118,POL202259,Auto,4,4,0,1415.5
CUST107682,POL202260,Property,3,2,0,1217.5
CUST107682,POL202261,Property,4,1,0,1114.5
CUST107245,POL202262,Property,2,0,0,1027.0
CUST104961,POL202263,Life,6,0,0,1027.0
CUST104500,POL202264,Property,6,1,0,1115.5
CUST104500,POL202265,Health,0,0,0,1018.0
CUST109689,POL202266,Property,6,1,0,1126.0
CUST100920,POL202267,Property,6,1,0,1123.0
CUST105766,POL202268,Life,10,1,0,1123.0
CUST108312,POL202269,Auto,4,0,0,1027.5
CUST108312,POL202270,Health,4,0,0,1021.0
CUST101215,POL202271,Health,3,3,0,1329.5
CUST101215,POL202272,Auto,6,2,0,1227.5
CUST105085,POL202273,Auto,4,0,1,1022.5
CUST107565,POL202274,Property,1,2,1,1214.0
CUST107404,POL202275,Property,3,3,0,1327.5
CUST107404,POL202276,Auto,3,1,1,1114.0
CUST100616,POL202277,Health,3,0,0,1026.0
CUST100932,POL202278,Life,6,3,0,1318.0
CUST100932,POL202279,Health,6,0,0,1017.0
CUST106041,POL202280,Life,4,0,0,1025.0
CUST104703,POL202281,Life,4,0,1,1026.5
CUST101257,POL202282,Auto,5,1,1,1120.5
CUST101257,POL202283,Auto,6,3,1,1314.0
CUST101479,POL202284,Property,6,0,1,1023.0
CUST109733,POL202285,Auto,1,0,0,1018.5
CUST109733,POL202286,Life,8,1,0,1125.5
CUST108307,POL202287,Property,5,3,1,1329.5
CUST108307,POL202288,Auto,6,1,0,1126.0
CUST106299,POL202289,Property,0,1,0,1112.5
CUST106299,POL202290,Auto,5,0,0,1014.5
CUST107581,POL202291,Life,4,3,1,1322.5
CUST109508,POL202292,Auto,2,1,0,1127.0
CUST109081,POL202293,Property,6,1,1,1122.5
CUST100672,POL202294,Property,7,2,0,1220.5
CUST107368,POL202295,Property,9,1,0,1116.5
CUST109366,POL202296,Health,3,0,0,1013.5
CUST109366,POL202297,Auto,3,2,0,1218.5
CUST103084,POL202298,Auto,3,0,1,1024.5
CUST103084,POL202299,Auto,6,2,0,1223.5
CUST105267,POL202300,Auto,3,1,0,1112.5
CUST109912,POL202301,Life,3,0,0,1013.0
CUST109912,POL202302,Life,4,0,0,1022.0
CUST107792,POL202303,Property,8,0,0,1027.0
CUST108214,POL202304,Property,5,0,0,1023.5
CUST108214,POL202305,Life,4,2,1,1229.5
CUST102471,POL202306,Life,7,3,0,1316.0
CUST102471,POL202307,Auto,4,1,0,1127.0
CUST101013,POL202308,Life,5,2,0,1218.0
CUST101013,POL202309,Auto,3,2,0,1229.5
CUST107381,POL202310,Property,5,2,0,1221.5
CUST107381,POL202311,Property,7,0,0,1021.5
CUST101695,POL202312,Health,4,0,0,1015.5
CUST105626,POL202313,Health,7,3,0,1325.5
CUST101381,POL202314,Property,6,0,0,1029.5
CUST108266,POL202315,Property,4,1,0,1128.5
CUST102827,POL202316,Life,2,1,0,1125.5
CUST100641,POL202317,Auto,5,0,0,1027.0
CUST104059,POL202318,Health,8,2,0,1218.5
CUST104059,POL202319,Property,2,1,0,1116.0
CUST107172,POL202320,Property,4,1,0,1125.5
CUST107172,POL202321,Property,4,1,1,1112.5
CUST107199,POL202322,Auto,6,0,0,1028.5
CUST107199,POL202323,Life,6,1,0,1121.0
CUST108586,POL202324,Life,3,0,0,1025.5
CUST108586,POL202325,Auto,4,0,0,1012.5
CUST108564,POL202326,Health,5,1,0,1112.5
CUST108564,POL202327,Health,5,3,0,1317.0
CUST109991,POL202328,Life,5,2,0,1223.0
CUST109991,POL202329,Auto,3,3,0,1326.0
CUST102600,POL202330,Property,0,3,0,1318.5
CUST105962,POL202331,Health,5,1,0,1126.0
CUST105962,POL202332,Auto,2,1,0,1124.5
CUST106108,POL202333,Property,5,1,0,1122.5
CUST104634,POL202334,Property,2,0,0,1019.5
CUST106347,POL202335,Auto,6,1,0,1128.5
CUST106697,POL202336,Property,7,0,0,1020.5
CUST105543,POL202337,Life,5,4,0,1419.0
CUST109795,POL202338,Health,1,1,0,1113.0
CUST100857,POL202339,Health,3,1,1,1117.0
CUST100857,POL202340,Health,9,1,0,1129.5
CUST105482,POL202341,Property,4,1,1,1113.0
CUST101079,POL202342,Property,4,0,0,1023.5
CUST105401,POL202343,Auto,3,0,0,1019.5
CUST101548,POL202344,Auto,4,3,1,1329.5
CUST101548,POL202345,Auto,9,2,1,1224.5
CUST109141,POL202346,Health,6,1,1,1121.0
CUST109141,POL202347,Health,3,2,1,1217.0
CUST106333,POL202348,Health,5,1,0,1116.0
CUST104655,POL202349,Health,4,1,0,1115.5
CUST104655,POL202350,Auto,4,0,0,1021.5
CUST104128,POL202351,Auto,2,3,0,1315.0
CUST104128,POL202352,Health,5,0,0,1028.0
CUST109874,POL202353,Auto,3,1,0,1125.0
CUST109874,POL202354,Health,2,2,0,1228.0
CUST102463,POL202355,Property,5,2,0,1214.5
CUST105461,POL202356,Health,3,2,0,1219.0
CUST105461,POL202357,Property,5,1,0,1124.5
CUST101335,POL202358,Property,4,2,1,1217.5
CUST101335,POL202359,Auto,7,1,1,1122.0
CUST109547,POL202360,Auto,2,3,0,1313.5
CUST102317,POL202361,Life,4,0,1,1023.5
CUST105731,POL202362,Health,4,0,1,1017.5
CUST105731,POL202363,Life,5,4,0,1416.0
CUST105082,POL202364,Health,9,1,0,1129.5
CUST106421,POL202365,Auto,5,0,0,1019.0
CUST102112,POL202366,Health,4,2,0,1219.0
CUST102112,POL202367,Health,3,1,0,1122.5
CUST109749,POL202368,Auto,3,1,0,1115.0
CUST101388,POL202369,Life,5,1,0,1121.0
CUST105072,POL202370,Auto,6,1,0,1115.0
CUST105072,POL202371,Life,5,1,0,1130.0
CUST109157,POL202372,Property,4,2,0,1228.0
CUST109157,POL202373,Property,9,1,0,1128.5
CUST106171,POL202374,Auto,6,1,0,1120.5
CUST106171,POL202375,Auto,5,1,0,1118.5
CUST105381,POL202376,Property,1,1,0,1115.5
CUST105381,POL202377,Life,4,1,1,1117.5
CUST102093,POL202378,Property,2,1,0,1126.0
CUST108624,POL202379,Property,1,3,0,1321.0
CUST108624,POL202380,Life,1,0,0,1015.5
CUST101531,POL202381,Property,3,1,0,1118.5
CUST101531,POL202382,Life,3,0,1,1024.0
CUST106937,POL202383,Property,6,0,1,1017.5
CUST108331,POL202384,Life,2,0,0,1025.5
CUST105928,POL202385,Life,7,0,0,1025.0
CUST105928,POL202386,Health,2,2,0,1216.0
CUST100298,POL202387,Life,5,0,0,1026.0
CUST105940,POL202388,Life,3,2,0,1220.0
CUST105060,POL202389,Auto,7,1,0,1124.0
CUST102953,POL202390,Auto,1,1,0,1122.5
CUST102953,POL202391,Health,6,2,0,1212.5
CUST103509,POL202392,Health,8,2,0,1223.0
CUST103509,POL202393,Auto,5,1,1,1127.0
CUST105598,POL202394,Auto,5,1,0,1130.0
CUST105598,POL202395,Health,3,1,0,1124.5
CUST107967,POL202396,Auto,7,2,1,1229.0
CUST107967,POL202397,Auto,6,1,0,1115.5
CUST103145,POL202398,Health,0,2,0,1225.5
CUST103145,POL202399,Property,2,0,1,1022.5
CUST103711,POL202400,Auto,4,0,0,1018.5
CUST103711,POL202401,Health,4,3,0,1328.0
CUST102253,POL202402,Health,4,2,1,1221.0
CUST102253,POL202403,Property,6,1,1,1116.0
CUST102538,POL202404,Property,5,1,0,1117.5
CUST101264,POL202405,Property,4,1,1,1120.0
CUST101264,POL202406,Health,4,2,0,1221.5
CUST104846,POL202407,Health,5,3,0,1327.0
CUST101657,POL202408,Auto,2,0,0,1025.0
CUST101657,POL202409,Health,4,2,0,1229.5
CUST108317,POL202410,Life,5,3,0,1313.0
CUST108843,POL202411,Property,6,1,1,1115.5
